dBdt_X dBdt_Z
1.069378691247268895e-11 1.069378691247268895e-11
7.209554591051152946e-12 7.209554591051152946e-12
4.782915402552721124e-12 4.782915402552721124e-12
3.136103034633202500e-12 3.136103034633202500e-12
1.987591572750049060e-12 1.987591572750049060e-12
1.204114614557523363e-12 1.204114614557523363e-12
6.983283459532377357e-13 6.983283459532377357e-13
3.865121079906734529e-13 3.865121079906734529e-13
3.387740065521019879e-09 3.387740065521019879e-09
2.692963368537458746e-09 2.692963368537458746e-09
2.246512476770914585e-09 2.246512476770914585e-09
1.883832150554003347e-09 1.883832150554003347e-09
1.602298920366147658e-09 1.602298920366147658e-09
1.345607084848701025e-09 1.345607084848701025e-09
1.157353125253805175e-09 1.157353125253805175e-09
9.750907137461091393e-10 9.750907137461091393e-10
8.403533444810852099e-10 8.403533444810852099e-10
7.200077425716512143e-10 7.200077425716512143e-10
6.093014828959234780e-10 6.093014828959234780e-10
5.157334331902645141e-10 5.157334331902645141e-10
4.340765123484794223e-10 4.340765123484794223e-10
3.661462369530071870e-10 3.661462369530071870e-10
3.073356992675416694e-10 3.073356992675416694e-10
2.584873689995250728e-10 2.584873689995250728e-10
2.165815965385318347e-10 2.165815965385318347e-10
1.823659785262706629e-10 1.823659785262706629e-10
1.530145047280124224e-10 1.530145047280124224e-10
1.280718583157722471e-10 1.280718583157722471e-10
1.061301338482811809e-10 1.061301338482811809e-10
8.699919135055423380e-11 8.699919135055423380e-11
7.057298843603484511e-11 7.057298843603484511e-11
5.652685176502822162e-11 5.652685176502822162e-11
4.508568174682949385e-11 4.508568174682949385e-11
3.530005277743406216e-11 3.530005277743406216e-11
2.698167222864238820e-11 2.698167222864238820e-11
2.014666840180455156e-11 2.014666840180455156e-11
1.463477012650267892e-11 1.463477012650267892e-11
1.030506718874736799e-11 1.030506718874736799e-11
7.018907088779163694e-12 7.018907088779163694e-12
4.705893854971977942e-12 4.705893854971977942e-12
3.116728293719614656e-12 3.116728293719614656e-12
1.994813121499987030e-12 1.994813121499987030e-12
1.220212287659253892e-12 1.220212287659253892e-12
7.135979027144696257e-13 7.135979027144696257e-13
3.973895800025784629e-13 3.973895800025784629e-13
3.088424786134588315e-09 3.088424786134588315e-09
2.447768588446117894e-09 2.447768588446117894e-09
2.037996209958364758e-09 2.037996209958364758e-09
1.706587085628907011e-09 1.706587085628907011e-09
1.450590759737777673e-09 1.450590759737777673e-09
1.218085905538682076e-09 1.218085905538682076e-09
1.048195708829507046e-09 1.048195708829507046e-09
8.842150242084569536e-10 8.842150242084569536e-10
7.633037727577526261e-10 7.633037727577526261e-10
6.553848512625330692e-10 6.553848512625330692e-10
5.561015610712543078e-10 5.561015610712543078e-10
4.720691709095410511e-10 4.720691709095410511e-10
3.985645280398543321e-10 3.985645280398543321e-10
3.371889237375894878e-10 3.371889237375894878e-10
2.837931343284702381e-10 2.837931343284702381e-10
2.392013216270227488e-10 2.392013216270227488e-10
2.007278929107691384e-10 2.007278929107691384e-10
1.691266155135055616e-10 1.691266155135055616e-10
1.419132655285975133e-10 1.419132655285975133e-10
1.187261615632996190e-10 1.187261615632996190e-10
9.830624277299747424e-11 9.830624277299747424e-11
8.050735025798752297e-11 8.050735025798752297e-11
6.524933034904367946e-11 6.524933034904367946e-11
5.223673493580600330e-11 5.223673493580600330e-11
4.167187666022327951e-11 4.167187666022327951e-11
3.265815888971467514e-11 3.265815888971467514e-11
2.500881420547114053e-11 2.500881420547114053e-11
1.872864332292291147e-11 1.872864332292291147e-11
1.366103842485406928e-11 1.366103842485406928e-11
9.671656812299636687e-12 9.671656812299636687e-12
6.631174997145211050e-12 6.631174997145211050e-12
4.477351129653634463e-12 4.477351129653634463e-12
2.985935004364093476e-12 2.985935004364093476e-12
1.924615520412829295e-12 1.924615520412829295e-12
1.185935679405295372e-12 1.185935679405295372e-12
6.984661223381856349e-13 6.984661223381856349e-13
3.914652275216944459e-13 3.914652275216944459e-13
2.817264399331317538e-09 2.817264399331317538e-09
2.218102625957254383e-09 2.218102625957254383e-09
1.838477576573291421e-09 1.838477576573291421e-09
1.534165843508720003e-09 1.534165843508720003e-09
1.301519738053891293e-09 1.301519738053891293e-09
1.091967331777929395e-09 1.091967331777929395e-09
9.400274228257341660e-10 9.400274228257341660e-10
7.943000010063663765e-10 7.943000010063663765e-10
6.874491450957729932e-10 6.874491450957729932e-10
5.922697477194388416e-10 5.922697477194388416e-10
5.047631685548966303e-10 5.047631685548966303e-10
4.305868804740754764e-10 4.305868804740754764e-10
3.654923884132593870e-10 3.654923884132593870e-10
3.108339960392934643e-10 3.108339960392934643e-10
2.629186707010162109e-10 2.629186707010162109e-10
2.225598454875710778e-10 2.225598454875710778e-10
1.874206537248228469e-10 1.874206537248228469e-10
1.582762070344918640e-10 1.582762070344918640e-10
1.330116901987659382e-10 1.330116901987659382e-10
1.113723191588168940e-10 1.113723191588168940e-10
9.225409709691349955e-11 9.225409709691349955e-11
7.556256163937439250e-11 7.556256163937439250e-11
6.125418825126833378e-11 6.125418825126833378e-11
4.906788878975470993e-11 4.906788878975470993e-11
3.919562620789267922e-11 3.919562620789267922e-11
3.078748647307934003e-11 3.078748647307934003e-11
2.365930036469791115e-11 2.365930036469791115e-11
1.780681405507211849e-11 1.780681405507211849e-11
1.307599363198780853e-11 1.307599363198780853e-11
9.337791803377519166e-12 9.337791803377519166e-12
6.470225520439034174e-12 6.470225520439034174e-12
4.418983657618007805e-12 4.418983657618007805e-12
2.981316943798559416e-12 2.981316943798559416e-12
1.945218023029080769e-12 1.945218023029080769e-12
1.214453999652714427e-12 1.214453999652714427e-12
7.246952144336457482e-13 7.246952144336457482e-13
4.111450697344666037e-13 4.111450697344666037e-13
2.667772965040085643e-09 2.667772965040085643e-09
2.094131205587933072e-09 2.094131205587933072e-09
1.732358259765292160e-09 1.732358259765292160e-09
1.443411962005779320e-09 1.443411962005779320e-09
1.223354602430279943e-09 1.223354602430279943e-09
1.025740378651657813e-09 1.025740378651657813e-09
8.828770125455392234e-10 8.828770125455392234e-10
7.462046039270722037e-10 7.462046039270722037e-10
6.462380987318765426e-10 6.462380987318765426e-10
5.572812879411967972e-10 5.572812879411967972e-10
4.755405149681089951e-10 4.755405149681089951e-10
4.062409965051142907e-10 4.062409965051142907e-10
3.453739647986715801e-10 3.453739647986715801e-10
2.941788642773369372e-10 2.941788642773369372e-10
2.491887346999292672e-10 2.491887346999292672e-10
2.111839847315997511e-10 2.111839847315997511e-10
1.779894427437849855e-10 1.779894427437849855e-10
1.503629179157041201e-10 1.503629179157041201e-10
1.263588274081392040e-10 1.263588274081392040e-10
1.057644307417727828e-10 1.057644307417727828e-10
8.755507667329360542e-11 8.755507667329360542e-11
7.165782036757613228e-11 7.165782036757613228e-11
5.804275072462597669e-11 5.804275072462597669e-11
4.646655563061211689e-11 4.646655563061211689e-11
3.710996392181161877e-11 3.710996392181161877e-11
2.915646655392339205e-11 2.915646655392339205e-11
2.242390980867835268e-11 2.242390980867835268e-11
1.690225211936782880e-11 1.690225211936782880e-11
1.243979485805282361e-11 1.243979485805282361e-11
8.910786326674802178e-12 8.910786326674802178e-12
6.198054574830886039e-12 6.198054574830886039e-12
4.250680682781915884e-12 4.250680682781915884e-12
2.879614414746489872e-12 2.879614414746489872e-12
1.886871498244205827e-12 1.886871498244205827e-12
1.183332260409522803e-12 1.183332260409522803e-12
7.092852481792318706e-13 7.092852481792318706e-13
4.041336878665220166e-13 4.041336878665220166e-13
2.590711998909738582e-09 2.590711998909738582e-09
2.021330622080068445e-09 2.021330622080068445e-09
1.660701603371315990e-09 1.660701603371315990e-09
1.373214671337491056e-09 1.373214671337491056e-09
1.155866501879674452e-09 1.155866501879674452e-09
9.622728957600193368e-10 9.622728957600193368e-10
8.234939310203218555e-10 8.234939310203218555e-10
6.917224482722866948e-10 6.917224482722866948e-10
5.961630754960374503e-10 5.961630754960374503e-10
5.115909691074649510e-10 5.115909691074649510e-10
4.343322589826461963e-10 4.343322589826461963e-10
3.693174685975274957e-10 3.693174685975274957e-10
3.125753962471454625e-10 3.125753962471454625e-10
2.651960411786139449e-10 2.651960411786139449e-10
2.238618560476265539e-10 2.238618560476265539e-10
1.891764875702494553e-10 1.891764875702494553e-10
1.590615085134300329e-10 1.590615085134300329e-10
1.341335767912165857e-10 1.341335767912165857e-10
1.125443175858284229e-10 1.125443175858284229e-10
9.406545073844838119e-11 9.406545073844838119e-11
7.775125385825221362e-11 7.775125385825221362e-11
6.352467894676379044e-11 6.352467894676379044e-11
5.135201607683989898e-11 5.135201607683989898e-11
4.101391775921781368e-11 4.101391775921781368e-11
3.267207497225099629e-11 3.267207497225099629e-11
2.559499660547600144e-11 2.559499660547600144e-11
1.961769226739917860e-11 1.961769226739917860e-11
1.472994079188304325e-11 1.472994079188304325e-11
1.079371065185307403e-11 1.079371065185307403e-11
7.693280257377310312e-12 7.693280257377310312e-12
5.321696499131259450e-12 5.321696499131259450e-12
3.629377122922998340e-12 3.629377122922998340e-12
2.445774127115722369e-12 2.445774127115722369e-12
1.594446352351950191e-12 1.594446352351950191e-12
9.952211979241615360e-13 9.952211979241615360e-13
5.945535267609144889e-13 5.945535267609144889e-13
3.385837958142279323e-13 3.385837958142279323e-13
2.458690840434637849e-09 2.458690840434637849e-09
1.911862796018321574e-09 1.911862796018321574e-09
1.567771055802092742e-09 1.567771055802092742e-09
1.294386162015887719e-09 1.294386162015887719e-09
1.088294915349115556e-09 1.088294915349115556e-09
9.051906107772141286e-10 9.051906107772141286e-10
7.743012145158601196e-10 7.743012145158601196e-10
6.503596071063586793e-10 6.503596071063586793e-10
5.607296786422254254e-10 5.607296786422254254e-10
4.815042975022083725e-10 4.815042975022083725e-10
4.091872110270778448e-10 4.091872110270778448e-10
3.483393680315671310e-10 3.483393680315671310e-10
2.952014902991974764e-10 2.952014902991974764e-10
2.507693948490428955e-10 2.507693948490428955e-10
2.119229276152999723e-10 2.119229276152999723e-10
1.792415479960010291e-10 1.792415479960010291e-10
1.507870334226110114e-10 1.507870334226110114e-10
1.271631857858758659e-10 1.271631857858758659e-10
1.066636988710806891e-10 1.066636988710806891e-10
8.909437599241506921e-11 8.909437599241506921e-11
7.357527427284236341e-11 7.357527427284236341e-11
6.004569664628281611e-11 6.004569664628281611e-11
4.848161806467075786e-11 4.848161806467075786e-11
3.867805502782410451e-11 3.867805502782410451e-11
3.078683243553398413e-11 3.078683243553398413e-11
2.410675208562792795e-11 2.410675208562792795e-11
1.847546678651869843e-11 1.847546678651869843e-11
1.387859930484489121e-11 1.387859930484489121e-11
1.018074436886989675e-11 1.018074436886989675e-11
7.269031291090814982e-12 7.269031291090814982e-12
5.040478204598289065e-12 5.040478204598289065e-12
3.447460432226585244e-12 3.447460432226585244e-12
2.330342487701319692e-12 2.330342487701319692e-12
1.524406233330021996e-12 1.524406233330021996e-12
9.552480069865286595e-13 9.552480069865286595e-13
5.731574897880291503e-13 5.731574897880291503e-13
3.279567820912079558e-13 3.279567820912079558e-13
2.289799125185051287e-09 2.289799125185051287e-09
1.775168260729391203e-09 1.775168260729391203e-09
1.453571749529052490e-09 1.453571749529052490e-09
1.198874035177756669e-09 1.198874035177756669e-09
1.007272362181629458e-09 1.007272362181629458e-09
8.373177860184964419e-10 8.373177860184964419e-10
7.160618655411813043e-10 7.160618655411813043e-10
6.014728685222948342e-10 6.014728685222948342e-10
5.187875317407043877e-10 5.187875317407043877e-10
4.457738270583857371e-10 4.457738270583857371e-10
3.791687780221756782e-10 3.791687780221756782e-10
3.231308042238432667e-10 3.231308042238432667e-10
2.741647602676348764e-10 2.741647602676348764e-10
2.331676985985163390e-10 2.331676985985163390e-10
1.972526484682484827e-10 1.972526484682484827e-10
1.669647030769656842e-10 1.669647030769656842e-10
1.405236536847886872e-10 1.405236536847886872e-10
1.185073488403725733e-10 1.185073488403725733e-10
9.936543576052524514e-11 9.936543576052524514e-11
8.293660071091464075e-11 8.293660071091464075e-11
6.841591061656579687e-11 6.841591061656579687e-11
5.575864030719527919e-11 5.575864030719527919e-11
4.495072839667415004e-11 4.495072839667415004e-11
3.580487880783786641e-11 3.580487880783786641e-11
2.846257272832753992e-11 2.846257272832753992e-11
2.226307994381580231e-11 2.226307994381580231e-11
1.704941811348526257e-11 1.704941811348526257e-11
1.280381508562079373e-11 1.280381508562079373e-11
9.395314442877844895e-12 9.395314442877844895e-12
6.714935812626229122e-12 6.714935812626229122e-12
4.664513337058938847e-12 4.664513337058938847e-12
3.198004240461089627e-12 3.198004240461089627e-12
2.167923057923020714e-12 2.167923057923020714e-12
1.423100235278021219e-12 1.423100235278021219e-12
8.956252807182472601e-13 8.956252807182472601e-13
5.401897798325207229e-13 5.401897798325207229e-13
3.110249523130436741e-13 3.110249523130436741e-13
2.172298384603110240e-09 2.172298384603110240e-09
1.676449518652675674e-09 1.676449518652675674e-09
1.369743105579067317e-09 1.369743105579067317e-09
1.128078999491160248e-09 1.128078999491160248e-09
9.468983187482561888e-10 9.468983187482561888e-10
7.865335859010398977e-10 7.865335859010398977e-10
6.723671991146393932e-10 6.723671991146393932e-10
5.647006484323799577e-10 5.647006484323799577e-10
4.871808220940929200e-10 4.871808220940929200e-10
4.187990507208407012e-10 4.187990507208407012e-10
3.564633025510250555e-10 3.564633025510250555e-10
3.040297498312755311e-10 3.040297498312755311e-10
2.581965301702443144e-10 2.581965301702443144e-10
2.197851555259119718e-10 2.197851555259119718e-10
1.860822542506501118e-10 1.860822542506501118e-10
1.576050249308904069e-10 1.576050249308904069e-10
1.326911222502206079e-10 1.326911222502206079e-10
1.118973446512001483e-10 1.118973446512001483e-10
9.378969943025934699e-11 9.378969943025934699e-11
7.823089564685482921e-11 7.823089564685482921e-11
6.447238490802644527e-11 6.447238490802644527e-11
5.248115401462380024e-11 5.248115401462380024e-11
4.225045747598843827e-11 4.225045747598843827e-11
3.360641715918256638e-11 3.360641715918256638e-11
2.668271936356297319e-11 2.668271936356297319e-11
2.084969606381355600e-11 2.084969606381355600e-11
1.595457908515218954e-11 1.595457908515218954e-11
1.197711567059755261e-11 1.197711567059755261e-11
8.789796553634318183e-12 8.789796553634318183e-12
6.286585177455596130e-12 6.286585177455596130e-12
4.372944646250957761e-12 4.372944646250957761e-12
3.003911133753147001e-12 3.003911133753147001e-12
2.041147947691146726e-12 2.041147947691146726e-12
1.343768632907681111e-12 1.343768632907681111e-12
8.487728482579993894e-13 8.487728482579993894e-13
5.141927562281263930e-13 5.141927562281263930e-13
2.976280996048330202e-13 2.976280996048330202e-13
2.035520815195602602e-09 2.035520815195602602e-09
1.565888448572128870e-09 1.565888448572128870e-09
1.277557997875336205e-09 1.277557997875336205e-09
1.051281721564623009e-09 1.051281721564623009e-09
8.820498345512684332e-10 8.820498345512684332e-10
7.324508366367224115e-10 7.324508366367224115e-10
6.260745449011551958e-10 6.260745449011551958e-10
5.258678946655570187e-10 5.258678946655570187e-10
4.538051783727848691e-10 4.538051783727848691e-10
3.902700634130715906e-10 3.902700634130715906e-10
3.323687630106249298e-10 3.323687630106249298e-10
2.836608388232133106e-10 2.836608388232133106e-10
2.410644184334710722e-10 2.410644184334710722e-10
2.053330204241115415e-10 2.053330204241115415e-10
1.739396766313964381e-10 1.739396766313964381e-10
1.473723104574204935e-10 1.473723104574204935e-10
1.240894245202707156e-10 1.240894245202707156e-10
1.046208284200089914e-10 1.046208284200089914e-10
8.764631480332953880e-11 8.764631480332953880e-11
7.304863803957178866e-11 7.304863803957178866e-11
6.013583339989561105e-11 6.013583339989561105e-11
4.888423383601166802e-11 4.888423383601166802e-11
3.929269864821075624e-11 3.929269864821075624e-11
3.120109534643646729e-11 3.120109534643646729e-11
2.473477757280861515e-11 2.473477757280861515e-11
1.929986056201443250e-11 1.929986056201443250e-11
1.474946078203407946e-11 1.474946078203407946e-11
1.106164923788519736e-11 1.106164923788519736e-11
8.113598149706380997e-12 8.113598149706380997e-12
5.802956873598093205e-12 5.802956873598093205e-12
4.039310867725630897e-12 4.039310867725630897e-12
2.778601784190781278e-12 2.778601784190781278e-12
1.891861591053181065e-12 1.891861591053181065e-12
1.248941644652064154e-12 1.248941644652064154e-12
7.918521056863794139e-13 7.918521056863794139e-13
4.820765111842872526e-13 4.820765111842872526e-13
2.807967511416255343e-13 2.807967511416255343e-13
1.924527885261029415e-09 1.924527885261029415e-09
1.475614288942101672e-09 1.475614288942101672e-09
1.204148784151659992e-09 1.204148784151659992e-09
9.926444795237672005e-10 9.926444795237672005e-10
8.347769952357394845e-10 8.347769952357394845e-10
6.949273945922149248e-10 6.949273945922149248e-10
5.950513394261607183e-10 5.950513394261607183e-10
5.004222125759715729e-10 5.004222125759715729e-10
4.317314926507299858e-10 4.317314926507299858e-10
3.707174298971309045e-10 3.707174298971309045e-10
3.146170719914563209e-10 3.146170719914563209e-10
2.668436341653762007e-10 2.668436341653762007e-10
2.246152566253724251e-10 2.246152566253724251e-10
1.887744941833624003e-10 1.887744941833624003e-10
1.569670874847494560e-10 1.569670874847494560e-10
1.298815152878623400e-10 1.298815152878623400e-10
1.061197865356064747e-10 1.061197865356064747e-10
8.641236551704315250e-11 8.641236551704315250e-11
6.948277176426978423e-11 6.948277176426978423e-11
5.527193696677350577e-11 5.527193696677350577e-11
4.308569802705821655e-11 4.308569802705821655e-11
3.290930098750251234e-11 3.290930098750251234e-11
2.467554549548016198e-11 2.467554549548016198e-11
1.817172828267249799e-11 1.817172828267249799e-11
1.338856104945544359e-11 1.338856104945544359e-11
9.681350353017276934e-12 9.681350353017276934e-12
6.823738678889968903e-12 6.823738678889968903e-12
4.725120728503077965e-12 4.725120728503077965e-12
3.214356464163898869e-12 3.214356464163898869e-12
2.148368918107168426e-12 2.148368918107168426e-12
1.419890374226292833e-12 1.419890374226292833e-12
9.513529763639641646e-13 9.513529763639641646e-13
6.477102371285118030e-13 6.477102371285118030e-13
4.385707795791781280e-13 4.385707795791781280e-13
2.933208390833027906e-13 2.933208390833027906e-13
1.942696021548111609e-13 1.942696021548111609e-13
1.267814215182367886e-13 1.267814215182367886e-13
1.846760596993051572e-09 1.846760596993051572e-09
1.408914741376680901e-09 1.408914741376680901e-09
1.146751870503801850e-09 1.146751870503801850e-09
9.438123623516935464e-10 9.438123623516935464e-10
7.930528325896926617e-10 7.930528325896926617e-10
6.598315400462671276e-10 6.598315400462671276e-10
5.648657047104685156e-10 5.648657047104685156e-10
4.750108842037780792e-10 4.750108842037780792e-10
4.098680437598709003e-10 4.098680437598709003e-10
3.520404826877562317e-10 3.520404826877562317e-10
2.988956052117532601e-10 2.988956052117532601e-10
2.536548821525749229e-10 2.536548821525749229e-10
2.136681979152176360e-10 2.136681979152176360e-10
1.797248432550661937e-10 1.797248432550661937e-10
1.495877458974991405e-10 1.495877458974991405e-10
1.239062127209275303e-10 1.239062127209275303e-10
1.013540342463390974e-10 1.013540342463390974e-10
8.262327509302272034e-11 8.262327509302272034e-11
6.651168207543415428e-11 6.651168207543415428e-11
5.296791549946065983e-11 5.296791549946065983e-11
4.133756375103924294e-11 4.133756375103924294e-11
3.161101295667058430e-11 3.161101295667058430e-11
2.373003137962719140e-11 2.373003137962719140e-11
1.749603782386622355e-11 1.749603782386622355e-11
1.290492178138549558e-11 1.290492178138549558e-11
9.342596504839880408e-12 9.342596504839880408e-12
6.593897595111776405e-12 6.593897595111776405e-12
4.573019583011485756e-12 4.573019583011485756e-12
3.116526922483455348e-12 3.116526922483455348e-12
2.087548978546841152e-12 2.087548978546841152e-12
1.383273743647206817e-12 1.383273743647206817e-12
9.294091814428618318e-13 9.294091814428618318e-13
6.345791741204465323e-13 6.345791741204465323e-13
4.309840111917227232e-13 4.309840111917227232e-13
2.891761619139264223e-13 2.891761619139264223e-13
1.921285375978718890e-13 1.921285375978718890e-13
1.257462312925730835e-13 1.257462312925730835e-13
1.760227480091092617e-09 1.760227480091092617e-09
1.332885284477361152e-09 1.332885284477361152e-09
1.080609226755177393e-09 1.080609226755177393e-09
8.871693657541042846e-10 8.871693657541042846e-10
7.444996910297738205e-10 7.444996910297738205e-10
6.189103368667481494e-10 6.189103368667481494e-10
5.296339744420865143e-10 5.296339744420865143e-10
4.453236448463037133e-10 4.453236448463037133e-10
3.843006762747795343e-10 3.843006762747795343e-10
3.301708187491620254e-10 3.301708187491620254e-10
2.804530945523811713e-10 2.804530945523811713e-10
2.381478950027866481e-10 2.381478950027866481e-10
2.007599904366214903e-10 2.007599904366214903e-10
1.690185945949745786e-10 1.690185945949745786e-10
1.408240434718762948e-10 1.408240434718762948e-10
1.167804272466924043e-10 1.167804272466924043e-10
9.564505351026646642e-11 9.564505351026646642e-11
7.806487084124873814e-11 7.806487084124873814e-11
6.292198640460381314e-11 6.292198640460381314e-11
5.017276482973102915e-11 5.017276482973102915e-11
3.920821713472381534e-11 3.920821713472381534e-11
3.002364283658875707e-11 3.002364283658875707e-11
2.257006534617805713e-11 2.257006534617805713e-11
1.666474293847151920e-11 1.666474293847151920e-11
1.230870967195526911e-11 1.230870967195526911e-11
8.924345172391316379e-12 8.924345172391316379e-12
6.309778874238125818e-12 6.309778874238125818e-12
4.384861916103446995e-12 4.384861916103446995e-12
2.995467733276426561e-12 2.995467733276426561e-12
2.012287778487735189e-12 2.012287778487735189e-12
1.337972907664622700e-12 1.337972907664622700e-12
9.022670273360966376e-13 9.022670273360966376e-13
6.183377303872203002e-13 6.183377303872203002e-13
4.215971397750825291e-13 4.215971397750825291e-13
2.840436060790083086e-13 2.840436060790083086e-13
1.894724912014656458e-13 1.894724912014656458e-13
1.244580472246475790e-13 1.244580472246475790e-13
1.700481686516602219e-09 1.700481686516602219e-09
1.278717030230900137e-09 1.278717030230900137e-09
1.032751990086613409e-09 1.032751990086613409e-09
8.457636751097847720e-10 8.457636751097847720e-10
7.088010656062079571e-10 7.088010656062079571e-10
5.886984419820160715e-10 5.886984419820160715e-10
5.035627806155140308e-10 5.035627806155140308e-10
4.233150668984469528e-10 4.233150668984469528e-10
3.653228828516044461e-10 3.653228828516044461e-10
3.139164515381930067e-10 3.139164515381930067e-10
2.667247254921396274e-10 2.667247254921396274e-10
2.265845356220950819e-10 2.265845356220950819e-10
1.911144795358254547e-10 1.911144795358254547e-10
1.609997848424658160e-10 1.609997848424658160e-10
1.342426494090550987e-10 1.342426494090550987e-10
1.114137149740503994e-10 1.114137149740503994e-10
9.133205893949285205e-11 9.133205893949285205e-11
7.461101074877769685e-11 7.461101074877769685e-11
6.019409185985409550e-11 6.019409185985409550e-11
4.804270882030717689e-11 4.804270882030717689e-11
3.758106342045477518e-11 3.758106342045477518e-11
2.880753038712814350e-11 2.880753038712814350e-11
2.167935149434384577e-11 2.167935149434384577e-11
1.602518567734248727e-11 1.602518567734248727e-11
1.184939329048844254e-11 1.184939329048844254e-11
8.601792806009042902e-12 8.601792806009042902e-12
6.090493426304940212e-12 6.090493426304940212e-12
4.239569073171330403e-12 4.239569073171330403e-12
2.901967299426863254e-12 2.901967299426863254e-12
1.954159874411508002e-12 1.954159874411508002e-12
1.302991145084701295e-12 1.302991145084701295e-12
8.813130075637477233e-13 8.813130075637477233e-13
6.058026694502343685e-13 6.058026694502343685e-13
4.143547837790494697e-13 4.143547837790494697e-13
2.800854526187675569e-13 2.800854526187675569e-13
1.874256702466990947e-13 1.874256702466990947e-13
1.234666061441890773e-13 1.234666061441890773e-13
1.620901994345924872e-09 1.620901994345924872e-09
1.213300415406270819e-09 1.213300415406270819e-09
9.770662582821819293e-10 9.770662582821819293e-10
7.984346326766451546e-10 7.984346326766451546e-10
6.682905553348797967e-10 6.682905553348797967e-10
5.545677162086496701e-10 5.545677162086496701e-10
4.741744501930672630e-10 4.741744501930672630e-10
3.985337959878068018e-10 3.985337959878068018e-10
3.439443996159623339e-10 3.439443996159623339e-10
2.955793826394466934e-10 2.955793826394466934e-10
2.511958352922054050e-10 2.511958352922054050e-10
2.134537549549931543e-10 2.134537549549931543e-10
1.801056189216388767e-10 1.801056189216388767e-10
1.517921204758570338e-10 1.517921204758570338e-10
1.266318120797040661e-10 1.266318120797040661e-10
1.051595429752861210e-10 1.051595429752861210e-10
8.626353763273734772e-11 8.626353763273734772e-11
7.051946867006607793e-11 7.051946867006607793e-11
5.693613476081197355e-11 5.693613476081197355e-11
4.547863648210415967e-11 4.547863648210415967e-11
3.560677569452564460e-11 3.560677569452564460e-11
2.732067406264576480e-11 2.732067406264576480e-11
2.058252025626735441e-11 2.058252025626735441e-11
1.523260494226444114e-11 1.523260494226444114e-11
1.127737585280940362e-11 1.127737585280940362e-11
8.198411586779334348e-12 8.198411586779334348e-12
5.815247489498879576e-12 5.815247489498879576e-12
4.056682457168773943e-12 4.056682457168773943e-12
2.784040710133879672e-12 2.784040710133879672e-12
1.880756653554092412e-12 1.880756653554092412e-12
1.258795653105664313e-12 1.258795653105664313e-12
8.548416105792128484e-13 8.548416105792128484e-13
5.899708969981742534e-13 5.899708969981742534e-13
4.052098460577058310e-13 4.052098460577058310e-13
2.750880015244276791e-13 2.750880015244276791e-13
1.848409831192990222e-13 1.848409831192990222e-13
1.222140370957322116e-13 1.222140370957322116e-13
1.580295509663991034e-09 1.580295509663991034e-09
1.171033874554812462e-09 1.171033874554812462e-09
9.375136437404750414e-10 9.375136437404750414e-10
7.629874073789843548e-10 7.629874073789843548e-10
6.371261636638408141e-10 6.371261636638408141e-10
5.278184948190783939e-10 5.278184948190783939e-10
4.509056631307007220e-10 4.509056631307007220e-10
3.787669544908503330e-10 3.787669544908503330e-10
3.268357241913239993e-10 3.268357241913239993e-10
2.808750367475927263e-10 2.808750367475927263e-10
2.387323158059052536e-10 2.387323158059052536e-10
2.029188450342564776e-10 2.029188450342564776e-10
1.712839020139263796e-10 1.712839020139263796e-10
1.444280271709571823e-10 1.444280271709571823e-10
1.205603770105739269e-10 1.205603770105739269e-10
1.001850556233927137e-10 1.001850556233927137e-10
8.224547565109194723e-11 8.224547565109194723e-11
6.728654049641617301e-11 6.728654049641617301e-11
5.437069152156110617e-11 5.437069152156110617e-11
4.346653770771004162e-11 4.346653770771004162e-11
3.406309810061041874e-11 3.406309810061041874e-11
2.616239273944189244e-11 2.616239273944189244e-11
1.973122582403439441e-11 1.973122582403439441e-11
1.461964513659014922e-11 1.461964513659014922e-11
1.083633979395200285e-11 1.083633979395200285e-11
7.888285527017714392e-12 7.888285527017714392e-12
5.604222819734026998e-12 5.604222819734026998e-12
3.916811215373540672e-12 3.916811215373540672e-12
2.694034712986273023e-12 2.694034712986273023e-12
1.824822101378044423e-12 1.824822101378044423e-12
1.225151469883145477e-12 1.225151469883145477e-12
8.346969267961586923e-13 8.346969267961586923e-13
5.779214522858062410e-13 5.779214522858062410e-13
3.982464181514524289e-13 3.982464181514524289e-13
2.712794983284047974e-13 2.712794983284047974e-13
1.828686965830898221e-13 1.828686965830898221e-13
1.212563799909393842e-13 1.212563799909393842e-13
1.528059810778571319e-09 1.528059810778571319e-09
1.125772470518380206e-09 1.125772470518380206e-09
8.976255885499729949e-10 8.976255885499729949e-10
7.282549619676562047e-10 7.282549619676562047e-10
6.069909994438762358e-10 6.069909994438762358e-10
5.021910782677013551e-10 5.021910782677013551e-10
4.287365189915994359e-10 4.287365189915994359e-10
3.600220551047075382e-10 3.600220551047075382e-10
3.106531784130526071e-10 3.106531784130526071e-10
2.669928686266100985e-10 2.669928686266100985e-10
2.269795646067721423e-10 2.269795646067721423e-10
1.929863899300478890e-10 1.929863899300478890e-10
1.629615713133757022e-10 1.629615713133757022e-10
1.374711112076985051e-10 1.374711112076985051e-10
1.148124672315822257e-10 1.148124672315822257e-10
9.546324224513753019e-11 9.546324224513753019e-11
7.841975437670342686e-11 7.841975437670342686e-11
6.419894063397830262e-11 6.419894063397830262e-11
5.191287817207096939e-11 5.191287817207096939e-11
